Age,Income,Credit Score,Loan History,Customer ID,Name,Product Type,Amount,Transaction Date,Transaction Frequency
28,35988.47,405,Car Loan,0e19e0e4-8d9c-4cce-b06f-2f4cd31ed0d2,Suzanne Moore,Savings Account,1610.8,2024-07-16,Yearly
28,35988.47,405,Car Loan,0e19e0e4-8d9c-4cce-b06f-2f4cd31ed0d2,Suzanne Moore,Credit Card,955.39,2024-11-17,Weekly
28,35988.47,405,Car Loan,0e19e0e4-8d9c-4cce-b06f-2f4cd31ed0d2,Suzanne Moore,Insurance,3762.96,2024-06-05,Yearly
28,35988.47,405,Car Loan,0e19e0e4-8d9c-4cce-b06f-2f4cd31ed0d2,Suzanne Moore,Savings Account,2668.93,2024-10-24,Weekly
19,77369.93,570,Car Loan,204eebb4-4d0f-488e-a6ae-70eded53007c,Catherine Conrad,Credit Card,4321.85,2024-05-15,Once
19,77369.93,570,Car Loan,204eebb4-4d0f-488e-a6ae-70eded53007c,Catherine Conrad,Home Loan,173.44,2024-08-21,Once
19,77369.93,570,Car Loan,204eebb4-4d0f-488e-a6ae-70eded53007c,Catherine Conrad,Home Loan,3532.32,2024-09-22,Once
19,77369.93,570,Car Loan,204eebb4-4d0f-488e-a6ae-70eded53007c,Catherine Conrad,Credit Card,2955.22,2024-10-02,Monthly
19,77369.93,570,Car Loan,204eebb4-4d0f-488e-a6ae-70eded53007c,Catherine Conrad,Home Loan,710.32,2024-08-11,Weekly
25,122745.98,459,Student Loan,0cbe1b57-67ce-44f9-8171-5109c20481fd,Sharon Walsh,Insurance,1667.1,2024-05-02,Once
63,84984.61,845,Car Loan,0e711165-9e54-4a24-8151-ce3a47509210,Alexis Hancock,Credit Card,1008.26,2024-03-08,Once
63,84984.61,845,Car Loan,0e711165-9e54-4a24-8151-ce3a47509210,Alexis Hancock,Savings Account,1787.63,2024-01-18,Once
63,84984.61,845,Car Loan,0e711165-9e54-4a24-8151-ce3a47509210,Alexis Hancock,Insurance,4420.25,2024-06-13,Monthly
47,42580.9,720,Home Loan,9cf58812-a2b7-4ace-aa05-c6a1aa2ec978,Angela Beck,Home Loan,3744.87,2024-06-21,Once
47,42580.9,720,Home Loan,9cf58812-a2b7-4ace-aa05-c6a1aa2ec978,Angela Beck,Personal Loan,2086.42,2024-11-16,Once
23,125730.46,797,Student Loan,31311697-2627-4307-a865-f93f05067265,Ralph Joseph,Home Loan,3425.39,2024-01-22,Weekly
23,125730.46,797,Student Loan,31311697-2627-4307-a865-f93f05067265,Ralph Joseph,Personal Loan,3827.54,2024-02-24,Weekly
23,125730.46,797,Student Loan,31311697-2627-4307-a865-f93f05067265,Ralph Joseph,Home Loan,158.84,2024-02-26,Monthly
23,125730.46,797,Student Loan,31311697-2627-4307-a865-f93f05067265,Ralph Joseph,Insurance,4571.03,2024-04-13,Weekly
23,125730.46,797,Student Loan,31311697-2627-4307-a865-f93f05067265,Ralph Joseph,Savings Account,4252.2,2024-10-03,Monthly
65,81102.43,415,Personal Loan,6ec203a6-91f8-48e2-9ec4-02821b85c1e9,Jennifer Williams,Savings Account,4169.15,2024-10-19,Once
65,81102.43,415,Personal Loan,6ec203a6-91f8-48e2-9ec4-02821b85c1e9,Jennifer Williams,Credit Card,2575.09,2024-11-03,Monthly
67,94597.15,540,Car Loan,31e8be24-79a8-4519-9e11-2b025a70c844,Andrea Wright,Personal Loan,3517.77,2024-02-18,Yearly
60,76028.92,312,Personal Loan,9f41e413-d09d-4dcc-acc2-fe803d4e5995,Joshua Sweeney,Personal Loan,1426.89,2024-06-17,Weekly
60,76028.92,312,Personal Loan,9f41e413-d09d-4dcc-acc2-fe803d4e5995,Joshua Sweeney,Savings Account,1797.79,2024-02-09,Once
60,76028.92,312,Personal Loan,9f41e413-d09d-4dcc-acc2-fe803d4e5995,Joshua Sweeney,Insurance,2333.96,2024-06-17,Monthly
60,76028.92,312,Personal Loan,9f41e413-d09d-4dcc-acc2-fe803d4e5995,Joshua Sweeney,Personal Loan,4260.45,2024-10-22,Monthly
40,46875.46,832,Car Loan,7b79637d-9a0f-4e2b-b72d-9a971c056b38,Sarah Copeland,Credit Card,4315.48,2024-01-29,Monthly
40,46875.46,832,Car Loan,7b79637d-9a0f-4e2b-b72d-9a971c056b38,Sarah Copeland,Credit Card,4065.81,2024-04-23,Yearly
40,46875.46,832,Car Loan,7b79637d-9a0f-4e2b-b72d-9a971c056b38,Sarah Copeland,Home Loan,4740.17,2024-09-16,Monthly
40,46875.46,832,Car Loan,7b79637d-9a0f-4e2b-b72d-9a971c056b38,Sarah Copeland,Home Loan,2551.69,2024-11-20,Yearly
66,67476.47,320,Student Loan,69c5bdd4-c5b0-4b97-be79-c1b81b0b7ffb,Kelly Moore,Home Loan,4342.67,2024-07-24,Once
20,123711.63,481,Home Loan,846d5870-f862-431a-92c2-07da5c5b04a5,Aaron Snyder,Credit Card,4780.99,2024-02-22,Yearly
20,123711.63,481,Home Loan,846d5870-f862-431a-92c2-07da5c5b04a5,Aaron Snyder,Credit Card,4142.89,2024-01-27,Weekly
20,123711.63,481,Home Loan,846d5870-f862-431a-92c2-07da5c5b04a5,Aaron Snyder,Savings Account,2280.37,2024-03-11,Once
20,123711.63,481,Home Loan,846d5870-f862-431a-92c2-07da5c5b04a5,Aaron Snyder,Home Loan,806.47,2024-11-19,Weekly
20,123711.63,481,Home Loan,846d5870-f862-431a-92c2-07da5c5b04a5,Aaron Snyder,Savings Account,3462.67,2024-03-12,Monthly
22,119233.89,552,Home Loan,af54fd35-d2ac-4589-9394-e2c771148b44,Dennis Green,Home Loan,3033.74,2024-10-19,Weekly
22,119233.89,552,Home Loan,af54fd35-d2ac-4589-9394-e2c771148b44,Dennis Green,Personal Loan,1390.43,2024-02-27,Yearly
38,130655.88,651,Car Loan,dbfd926d-5788-481b-802d-1ab00bd8066c,Melanie Guerrero,Personal Loan,3116.67,2024-03-13,Yearly
38,130655.88,651,Car Loan,dbfd926d-5788-481b-802d-1ab00bd8066c,Melanie Guerrero,Insurance,1162.38,2024-11-16,Yearly
38,130655.88,651,Car Loan,dbfd926d-5788-481b-802d-1ab00bd8066c,Melanie Guerrero,Insurance,3832.78,2024-05-11,Once
20,105147.2,650,Personal Loan,de08b3ba-88b0-482f-8979-d6ba136046f1,Diamond Morales,Home Loan,4192.2,2024-09-12,Weekly
20,105147.2,650,Personal Loan,de08b3ba-88b0-482f-8979-d6ba136046f1,Diamond Morales,Insurance,2162.85,2024-02-18,Weekly
20,105147.2,650,Personal Loan,de08b3ba-88b0-482f-8979-d6ba136046f1,Diamond Morales,Credit Card,2552.84,2024-03-02,Weekly
20,105147.2,650,Personal Loan,de08b3ba-88b0-482f-8979-d6ba136046f1,Diamond Morales,Credit Card,4862.53,2024-11-12,Monthly
40,118584.97,583,Personal Loan,12284937-279e-4fe9-bf83-13e8d3507318,Tom Pittman,Home Loan,290.4,2024-05-01,Weekly
40,118584.97,583,Personal Loan,12284937-279e-4fe9-bf83-13e8d3507318,Tom Pittman,Savings Account,4997.69,2024-11-23,Once
40,118584.97,583,Personal Loan,12284937-279e-4fe9-bf83-13e8d3507318,Tom Pittman,Personal Loan,3465.33,2024-11-27,Monthly
40,118584.97,583,Personal Loan,12284937-279e-4fe9-bf83-13e8d3507318,Tom Pittman,Insurance,1204.99,2024-08-28,Once
55,105962.52,603,Home Loan,33a3795d-7854-40a8-b3a1-998caab3a0b3,Jeffrey Brown,Insurance,3675.78,2024-11-16,Once
55,105962.52,603,Home Loan,33a3795d-7854-40a8-b3a1-998caab3a0b3,Jeffrey Brown,Credit Card,3975.68,2024-10-11,Weekly
55,105962.52,603,Home Loan,33a3795d-7854-40a8-b3a1-998caab3a0b3,Jeffrey Brown,Personal Loan,813.25,2024-10-12,Once
55,105962.52,603,Home Loan,33a3795d-7854-40a8-b3a1-998caab3a0b3,Jeffrey Brown,Insurance,2104,2024-07-18,Once
45,46052.53,530,Personal Loan,fa614375-9148-4e72-aaca-4d96abf7e7e0,Melissa Walters,Insurance,929.56,2024-05-04,Weekly
34,114854.23,652,No Loan,03757a85-7b6f-4ca4-9354-e50b05484446,Micheal Barton,Insurance,4814.9,2024-09-26,Monthly
34,114854.23,652,No Loan,03757a85-7b6f-4ca4-9354-e50b05484446,Micheal Barton,Home Loan,1282.84,2024-10-26,Once
34,114854.23,652,No Loan,03757a85-7b6f-4ca4-9354-e50b05484446,Micheal Barton,Savings Account,291.62,2024-08-27,Yearly
34,114854.23,652,No Loan,03757a85-7b6f-4ca4-9354-e50b05484446,Micheal Barton,Home Loan,4000.52,2024-04-24,Once
27,96806.24,542,No Loan,0f5e1969-85f0-4a8b-8a83-a9a83b7fb698,Mary Logan,Personal Loan,2922.53,2024-07-10,Weekly
27,96806.24,542,No Loan,0f5e1969-85f0-4a8b-8a83-a9a83b7fb698,Mary Logan,Insurance,2548.92,2024-08-12,Monthly
27,96806.24,542,No Loan,0f5e1969-85f0-4a8b-8a83-a9a83b7fb698,Mary Logan,Insurance,2649.78,2024-02-06,Weekly
27,96806.24,542,No Loan,0f5e1969-85f0-4a8b-8a83-a9a83b7fb698,Mary Logan,Personal Loan,3418.45,2024-10-27,Yearly
70,52484.42,408,No Loan,0a13a20d-a048-439a-99c0-7de31fa12c30,Meghan Alvarez,Insurance,1280.3,2024-02-10,Yearly
70,52484.42,408,No Loan,0a13a20d-a048-439a-99c0-7de31fa12c30,Meghan Alvarez,Personal Loan,4909.13,2024-10-24,Yearly
37,92793.34,804,Home Loan,600085e5-0312-462c-80ee-93fad1969e2c,James Franklin,Personal Loan,3656.33,2024-04-18,Yearly
37,92793.34,804,Home Loan,600085e5-0312-462c-80ee-93fad1969e2c,James Franklin,Home Loan,3887.01,2024-01-10,Weekly
37,92793.34,804,Home Loan,600085e5-0312-462c-80ee-93fad1969e2c,James Franklin,Insurance,4290.95,2024-01-23,Weekly
37,92793.34,804,Home Loan,600085e5-0312-462c-80ee-93fad1969e2c,James Franklin,Personal Loan,2416.21,2024-09-08,Yearly
37,92793.34,804,Home Loan,600085e5-0312-462c-80ee-93fad1969e2c,James Franklin,Savings Account,4429.2,2024-04-20,Yearly
68,69112.49,384,Car Loan,0e636c04-738e-4c9b-bbce-164d46cf333e,Gina Wilson,Personal Loan,2804.39,2024-03-02,Yearly
68,69112.49,384,Car Loan,0e636c04-738e-4c9b-bbce-164d46cf333e,Gina Wilson,Home Loan,2460.36,2024-07-20,Once
68,69112.49,384,Car Loan,0e636c04-738e-4c9b-bbce-164d46cf333e,Gina Wilson,Insurance,4104.47,2024-12-07,Monthly
35,54840.01,382,Personal Loan,f20f7efb-4c0a-4c54-a653-722db1e4da32,Ellen Callahan,Savings Account,3021.33,2024-03-18,Once
65,141471.47,432,Car Loan,14720667-6033-47fb-818b-62c1f0be09a0,Anthony Anthony,Credit Card,184.62,2024-06-30,Monthly
23,36179.75,474,No Loan,68d5adb8-158c-4999-a7b6-0a8dd86260ad,Matthew Mendez,Insurance,2494.24,2024-06-09,Weekly
23,36179.75,474,No Loan,68d5adb8-158c-4999-a7b6-0a8dd86260ad,Matthew Mendez,Insurance,1506.02,2024-06-13,Yearly
23,36179.75,474,No Loan,68d5adb8-158c-4999-a7b6-0a8dd86260ad,Matthew Mendez,Home Loan,1506.44,2024-02-08,Monthly
23,36179.75,474,No Loan,68d5adb8-158c-4999-a7b6-0a8dd86260ad,Matthew Mendez,Savings Account,841.79,2024-09-11,Weekly
23,36179.75,474,No Loan,68d5adb8-158c-4999-a7b6-0a8dd86260ad,Matthew Mendez,Personal Loan,4637.41,2024-05-04,Yearly
32,88893.99,676,Personal Loan,c3330bff-146a-47f1-b317-095af63ce267,Jill Patel,Insurance,1815.52,2024-05-24,Yearly
32,88893.99,676,Personal Loan,c3330bff-146a-47f1-b317-095af63ce267,Jill Patel,Personal Loan,3343.39,2024-08-31,Once
32,88893.99,676,Personal Loan,c3330bff-146a-47f1-b317-095af63ce267,Jill Patel,Personal Loan,372.32,2024-05-16,Weekly
32,88893.99,676,Personal Loan,c3330bff-146a-47f1-b317-095af63ce267,Jill Patel,Insurance,685.92,2024-03-16,Monthly
32,88893.99,676,Personal Loan,c3330bff-146a-47f1-b317-095af63ce267,Jill Patel,Savings Account,1997.82,2024-02-12,Weekly
63,107487.49,677,Car Loan,8a1ed4c9-1b65-4302-9398-2758c173d37c,Gloria Murray,Home Loan,1945.71,2024-08-31,Yearly
63,107487.49,677,Car Loan,8a1ed4c9-1b65-4302-9398-2758c173d37c,Gloria Murray,Insurance,670.3,2024-07-28,Yearly
63,117057.81,406,Personal Loan,5b746c4c-ee91-4111-9b51-e1b4886966d6,Krystal Jackson,Insurance,3219.29,2024-01-04,Yearly
63,117057.81,406,Personal Loan,5b746c4c-ee91-4111-9b51-e1b4886966d6,Krystal Jackson,Savings Account,1332.72,2024-02-12,Monthly
19,42729.57,610,No Loan,3c27139e-9095-4c4d-abde-15a344617566,Beth Beltran,Credit Card,4216.14,2024-09-01,Weekly
19,42729.57,610,No Loan,3c27139e-9095-4c4d-abde-15a344617566,Beth Beltran,Insurance,848.64,2024-06-18,Weekly
19,42729.57,610,No Loan,3c27139e-9095-4c4d-abde-15a344617566,Beth Beltran,Personal Loan,4465.05,2024-10-25,Monthly
19,42729.57,610,No Loan,3c27139e-9095-4c4d-abde-15a344617566,Beth Beltran,Savings Account,4320.65,2024-03-13,Yearly
19,42729.57,610,No Loan,3c27139e-9095-4c4d-abde-15a344617566,Beth Beltran,Insurance,1239.99,2024-11-11,Once
41,114043.16,328,Student Loan,5fe73f2c-dde7-4d0a-adc6-21155cf1b0ef,Kara Simon,Credit Card,1995.19,2024-06-19,Weekly
41,114043.16,328,Student Loan,5fe73f2c-dde7-4d0a-adc6-21155cf1b0ef,Kara Simon,Home Loan,3359.83,2024-11-12,Monthly
41,114043.16,328,Student Loan,5fe73f2c-dde7-4d0a-adc6-21155cf1b0ef,Kara Simon,Personal Loan,4226.76,2024-12-05,Once
41,114043.16,328,Student Loan,5fe73f2c-dde7-4d0a-adc6-21155cf1b0ef,Kara Simon,Insurance,4034.8,2024-11-13,Yearly
47,53835.43,301,Home Loan,959a95e2-77ac-4cfb-a89c-d028e54027c2,Susan Hernandez,Insurance,2548.58,2024-11-29,Yearly
29,141224.82,744,Student Loan,4772fe9d-8437-4677-b34b-c42de005627d,Peter Smith,Credit Card,1389.33,2024-01-14,Once
29,141224.82,744,Student Loan,4772fe9d-8437-4677-b34b-c42de005627d,Peter Smith,Insurance,4660.69,2024-01-22,Yearly
29,141224.82,744,Student Loan,4772fe9d-8437-4677-b34b-c42de005627d,Peter Smith,Savings Account,355.57,2024-04-26,Weekly
29,141224.82,744,Student Loan,4772fe9d-8437-4677-b34b-c42de005627d,Peter Smith,Home Loan,4003.12,2024-09-06,Monthly
66,43735.93,421,Home Loan,08e66a2a-33d0-4306-a4cd-be27f296a7fb,Sierra Stephens,Savings Account,1210.75,2024-04-17,Yearly
66,43735.93,421,Home Loan,08e66a2a-33d0-4306-a4cd-be27f296a7fb,Sierra Stephens,Home Loan,220.08,2024-10-03,Yearly
66,43735.93,421,Home Loan,08e66a2a-33d0-4306-a4cd-be27f296a7fb,Sierra Stephens,Credit Card,4271.65,2024-07-20,Monthly
66,43735.93,421,Home Loan,08e66a2a-33d0-4306-a4cd-be27f296a7fb,Sierra Stephens,Home Loan,1917.76,2024-02-25,Yearly
66,43735.93,421,Home Loan,08e66a2a-33d0-4306-a4cd-be27f296a7fb,Sierra Stephens,Insurance,1386.27,2024-01-13,Yearly
58,35958.93,751,Car Loan,6907869f-27cd-44f2-ab38-632cfff36198,Kathy Jones,Home Loan,227.13,2024-05-28,Yearly
58,35958.93,751,Car Loan,6907869f-27cd-44f2-ab38-632cfff36198,Kathy Jones,Insurance,457.19,2024-07-22,Monthly
58,35958.93,751,Car Loan,6907869f-27cd-44f2-ab38-632cfff36198,Kathy Jones,Credit Card,3972.45,2024-01-07,Once
20,46686.55,499,Personal Loan,d1428c55-c979-4892-8c58-64a7a6c9217e,Aaron Suarez,Credit Card,4763.45,2024-06-29,Once
20,46686.55,499,Personal Loan,d1428c55-c979-4892-8c58-64a7a6c9217e,Aaron Suarez,Credit Card,4494.41,2024-03-20,Yearly
20,46686.55,499,Personal Loan,d1428c55-c979-4892-8c58-64a7a6c9217e,Aaron Suarez,Insurance,245.54,2024-02-07,Weekly
29,35010.66,482,Personal Loan,5a4c9e6f-29dd-44a2-98d4-1592bdffa52c,James Baker,Personal Loan,484.17,2024-03-19,Weekly
29,35010.66,482,Personal Loan,5a4c9e6f-29dd-44a2-98d4-1592bdffa52c,James Baker,Savings Account,1198.02,2024-09-26,Monthly
18,80674.41,587,Student Loan,7cde822a-05db-49c7-b7c5-72ab6a096f42,Jason Hall,Personal Loan,4601.97,2024-02-08,Yearly
29,90926.71,630,Home Loan,4b55d65a-c8d4-4cd9-a581-4bb8b4e1e0c4,Robert Poole,Personal Loan,2102.21,2024-04-06,Yearly
29,90926.71,630,Home Loan,4b55d65a-c8d4-4cd9-a581-4bb8b4e1e0c4,Robert Poole,Personal Loan,1932.54,2024-03-01,Once
29,90926.71,630,Home Loan,4b55d65a-c8d4-4cd9-a581-4bb8b4e1e0c4,Robert Poole,Insurance,1719.02,2024-07-26,Once
42,52956.72,438,Home Loan,e9f54b8c-a4ef-4b27-8f09-6d3d5471de9f,Daniel Elliott,Credit Card,2995,2024-05-09,Weekly
42,52956.72,438,Home Loan,e9f54b8c-a4ef-4b27-8f09-6d3d5471de9f,Daniel Elliott,Insurance,2456.31,2024-08-10,Weekly
43,146920.53,443,No Loan,e4644ca7-aabd-46cb-9892-39b810dc329a,William Walker,Home Loan,902.43,2024-09-29,Weekly
43,146920.53,443,No Loan,e4644ca7-aabd-46cb-9892-39b810dc329a,William Walker,Personal Loan,1106.29,2024-04-15,Once
43,146920.53,443,No Loan,e4644ca7-aabd-46cb-9892-39b810dc329a,William Walker,Savings Account,4294.58,2024-11-08,Yearly
43,146920.53,443,No Loan,e4644ca7-aabd-46cb-9892-39b810dc329a,William Walker,Home Loan,2753.71,2024-09-10,Yearly
43,146920.53,443,No Loan,e4644ca7-aabd-46cb-9892-39b810dc329a,William Walker,Home Loan,4317.22,2024-01-19,Weekly
56,91517.59,626,Car Loan,a6b24c70-474a-4d25-b8c4-2ccd0245c89f,Joseph Collins,Credit Card,3681.21,2024-02-22,Once
22,108116.92,616,Personal Loan,1588fbf0-80c0-4ffa-9489-6b686d8494f1,Ryan Nelson,Insurance,1812.49,2024-04-09,Weekly
22,108116.92,616,Personal Loan,1588fbf0-80c0-4ffa-9489-6b686d8494f1,Ryan Nelson,Personal Loan,3103.11,2024-04-10,Monthly
22,108116.92,616,Personal Loan,1588fbf0-80c0-4ffa-9489-6b686d8494f1,Ryan Nelson,Savings Account,1559.19,2024-01-15,Weekly
62,51659.34,825,Personal Loan,3ba30e7d-c0cd-433e-b764-73e81cee5a9f,Jessica Anderson,Credit Card,2442.31,2024-02-09,Monthly
62,51659.34,825,Personal Loan,3ba30e7d-c0cd-433e-b764-73e81cee5a9f,Jessica Anderson,Home Loan,2857.47,2024-05-13,Weekly
62,51659.34,825,Personal Loan,3ba30e7d-c0cd-433e-b764-73e81cee5a9f,Jessica Anderson,Savings Account,3202.51,2024-06-07,Weekly
62,51659.34,825,Personal Loan,3ba30e7d-c0cd-433e-b764-73e81cee5a9f,Jessica Anderson,Home Loan,1947.08,2024-01-25,Monthly
47,119600.23,812,Car Loan,adb4b3f0-6811-4e3d-9025-a7df8ccca7fc,Mrs. Candice Johnson,Home Loan,4053.61,2024-07-11,Weekly
55,73218.03,323,Home Loan,3f167f9a-9e69-431f-b229-a258094234c0,Kelly Hart,Home Loan,907.96,2024-03-11,Monthly
55,73218.03,323,Home Loan,3f167f9a-9e69-431f-b229-a258094234c0,Kelly Hart,Personal Loan,3657.27,2024-09-24,Yearly
55,73218.03,323,Home Loan,3f167f9a-9e69-431f-b229-a258094234c0,Kelly Hart,Credit Card,4225.2,2024-05-20,Once
55,73218.03,323,Home Loan,3f167f9a-9e69-431f-b229-a258094234c0,Kelly Hart,Home Loan,404.96,2024-11-18,Yearly
55,73218.03,323,Home Loan,3f167f9a-9e69-431f-b229-a258094234c0,Kelly Hart,Home Loan,1459.55,2024-11-21,Monthly
42,147154.97,313,Home Loan,3a4d82db-a227-4e87-a981-09caee37afdf,James Richardson,Personal Loan,2052.39,2024-01-21,Once
42,147154.97,313,Home Loan,3a4d82db-a227-4e87-a981-09caee37afdf,James Richardson,Credit Card,929.05,2024-11-23,Weekly
31,135678.67,834,Student Loan,99823962-85b3-40b8-be56-809c5460e134,Erin George,Insurance,1377,2024-02-03,Once
31,135678.67,834,Student Loan,99823962-85b3-40b8-be56-809c5460e134,Erin George,Personal Loan,3194.71,2024-01-05,Yearly
31,135678.67,834,Student Loan,99823962-85b3-40b8-be56-809c5460e134,Erin George,Personal Loan,2153.67,2024-03-02,Weekly
31,79920.53,635,Student Loan,beb792bc-8bf1-4cae-ab6b-92b4cffc9457,Scott Weber,Home Loan,2032.47,2024-08-08,Monthly
68,135292.11,377,Home Loan,53abee41-56af-4850-a8b0-c2eda4a39e1a,Shannon George,Credit Card,3389.9,2024-07-07,Weekly
68,135292.11,377,Home Loan,53abee41-56af-4850-a8b0-c2eda4a39e1a,Shannon George,Home Loan,3878.68,2024-10-17,Yearly
68,135292.11,377,Home Loan,53abee41-56af-4850-a8b0-c2eda4a39e1a,Shannon George,Personal Loan,3769.68,2024-01-02,Weekly
68,135292.11,377,Home Loan,53abee41-56af-4850-a8b0-c2eda4a39e1a,Shannon George,Personal Loan,4268.68,2024-01-03,Once
68,135292.11,377,Home Loan,53abee41-56af-4850-a8b0-c2eda4a39e1a,Shannon George,Home Loan,4283.16,2024-06-18,Monthly
22,108430.37,623,No Loan,3a0c4a26-cdad-4686-bfcd-1888bff46e30,Kyle Perez,Home Loan,3742.33,2024-06-03,Once
18,41306.5,824,Personal Loan,c375e0f6-9eb7-45f1-8f25-b0461aa0da46,Joseph Smith,Savings Account,1201.07,2024-08-04,Once
18,41306.5,824,Personal Loan,c375e0f6-9eb7-45f1-8f25-b0461aa0da46,Joseph Smith,Credit Card,2526.01,2024-09-22,Monthly
18,41306.5,824,Personal Loan,c375e0f6-9eb7-45f1-8f25-b0461aa0da46,Joseph Smith,Personal Loan,2312.26,2024-07-28,Yearly
18,41306.5,824,Personal Loan,c375e0f6-9eb7-45f1-8f25-b0461aa0da46,Joseph Smith,Personal Loan,941.84,2024-08-22,Weekly
42,129921.77,445,Student Loan,a6189475-7f98-4916-a850-ec50868a9d0c,Carolyn Adams,Insurance,2243.71,2024-06-27,Weekly
42,129921.77,445,Student Loan,a6189475-7f98-4916-a850-ec50868a9d0c,Carolyn Adams,Savings Account,464.82,2024-09-18,Weekly
62,52754.42,440,Personal Loan,4e2a34bc-6b8e-4064-a078-44bb958f250e,Kathleen Miranda,Credit Card,3789.69,2024-07-18,Monthly
62,52754.42,440,Personal Loan,4e2a34bc-6b8e-4064-a078-44bb958f250e,Kathleen Miranda,Insurance,512.48,2024-03-28,Yearly
62,52754.42,440,Personal Loan,4e2a34bc-6b8e-4064-a078-44bb958f250e,Kathleen Miranda,Savings Account,3512.8,2024-05-03,Weekly
49,52474.86,538,Home Loan,a19ca389-e2d0-454b-ba58-1345ddd13adc,Johnny Pineda,Home Loan,4414.96,2024-04-28,Monthly
49,52474.86,538,Home Loan,a19ca389-e2d0-454b-ba58-1345ddd13adc,Johnny Pineda,Credit Card,1851.11,2024-10-12,Yearly
49,52474.86,538,Home Loan,a19ca389-e2d0-454b-ba58-1345ddd13adc,Johnny Pineda,Home Loan,2506.68,2024-07-30,Weekly
49,52474.86,538,Home Loan,a19ca389-e2d0-454b-ba58-1345ddd13adc,Johnny Pineda,Home Loan,2498.42,2024-03-31,Once
49,52474.86,538,Home Loan,a19ca389-e2d0-454b-ba58-1345ddd13adc,Johnny Pineda,Home Loan,330.51,2024-08-03,Yearly
25,27060.5,681,No Loan,a74a4b09-0226-40c6-87d9-454f3b0fdf61,Nancy Burke,Home Loan,3559.66,2024-03-25,Monthly
25,27060.5,681,No Loan,a74a4b09-0226-40c6-87d9-454f3b0fdf61,Nancy Burke,Personal Loan,1256.98,2024-02-28,Monthly
25,27060.5,681,No Loan,a74a4b09-0226-40c6-87d9-454f3b0fdf61,Nancy Burke,Savings Account,1008.43,2024-05-07,Weekly
25,27060.5,681,No Loan,a74a4b09-0226-40c6-87d9-454f3b0fdf61,Nancy Burke,Savings Account,1297.37,2024-08-25,Monthly
70,78985.37,461,No Loan,1a6eaaf6-5901-44a2-9815-92ec2c6e90d3,Allison Mann,Insurance,3439.88,2024-10-11,Once
70,78985.37,461,No Loan,1a6eaaf6-5901-44a2-9815-92ec2c6e90d3,Allison Mann,Home Loan,694.12,2024-08-29,Once
62,49547.56,644,Personal Loan,30f46906-17d8-4ea9-bc32-147c93c7ef90,John Wilson,Savings Account,2178.38,2024-09-14,Weekly
62,49547.56,644,Personal Loan,30f46906-17d8-4ea9-bc32-147c93c7ef90,John Wilson,Savings Account,2154.68,2024-04-01,Monthly
25,83088.15,474,No Loan,186a8d2c-32ff-437b-8868-98b311fd6ff8,Deborah Hall,Personal Loan,3474.86,2024-04-01,Weekly
25,83088.15,474,No Loan,186a8d2c-32ff-437b-8868-98b311fd6ff8,Deborah Hall,Personal Loan,4717.12,2024-07-18,Weekly
34,44553.64,627,No Loan,3d5d8dd9-e775-4af5-be44-0554e5157d7d,Samantha Contreras,Personal Loan,2199.18,2024-06-03,Monthly
34,44553.64,627,No Loan,3d5d8dd9-e775-4af5-be44-0554e5157d7d,Samantha Contreras,Credit Card,4648.49,2024-03-11,Once
34,44553.64,627,No Loan,3d5d8dd9-e775-4af5-be44-0554e5157d7d,Samantha Contreras,Credit Card,321.55,2024-02-19,Once
48,103592.43,517,Home Loan,06ef15e4-5bdb-42a9-8a77-faa13b50dd37,Lisa Diaz,Personal Loan,4503.51,2024-03-23,Weekly
48,103592.43,517,Home Loan,06ef15e4-5bdb-42a9-8a77-faa13b50dd37,Lisa Diaz,Credit Card,2901.76,2024-06-27,Once
48,103592.43,517,Home Loan,06ef15e4-5bdb-42a9-8a77-faa13b50dd37,Lisa Diaz,Home Loan,276.77,2024-01-24,Yearly
48,103592.43,517,Home Loan,06ef15e4-5bdb-42a9-8a77-faa13b50dd37,Lisa Diaz,Savings Account,4224.9,2024-05-18,Monthly
48,103592.43,517,Home Loan,06ef15e4-5bdb-42a9-8a77-faa13b50dd37,Lisa Diaz,Personal Loan,1426.52,2024-02-18,Monthly
49,57474.73,483,No Loan,c0a3342c-1323-4948-82d1-78aa3205cf1f,Charles Mendoza,Personal Loan,191.83,2024-07-06,Monthly
49,57474.73,483,No Loan,c0a3342c-1323-4948-82d1-78aa3205cf1f,Charles Mendoza,Savings Account,1252.09,2024-09-19,Weekly
49,57474.73,483,No Loan,c0a3342c-1323-4948-82d1-78aa3205cf1f,Charles Mendoza,Home Loan,4721.58,2024-03-20,Monthly
40,50791.82,361,No Loan,8e8a81e8-3e19-4444-965c-5653c314b13c,Mandy Ramos,Insurance,838.87,2024-10-30,Weekly
40,50791.82,361,No Loan,8e8a81e8-3e19-4444-965c-5653c314b13c,Mandy Ramos,Home Loan,3018.53,2024-03-09,Yearly
40,50791.82,361,No Loan,8e8a81e8-3e19-4444-965c-5653c314b13c,Mandy Ramos,Home Loan,4853.53,2024-09-04,Yearly
40,50791.82,361,No Loan,8e8a81e8-3e19-4444-965c-5653c314b13c,Mandy Ramos,Savings Account,1234.96,2024-06-14,Weekly
57,67199.24,705,Personal Loan,8e69b2d9-16a0-4ccc-a39e-f89f704f9ae6,Laura Clements,Credit Card,4830.29,2024-07-19,Weekly
